dataset,n_qubits,d_full,preprocessor,data_map,pauli_seq,entanglement,reps,var_y,tau_mode,r2_target_effective,tau,r2_axis_max,target_unreachable,tau_minus_mse_axis,mse_axis_true,mse_mc_adaptive,gap_mc_adaptive,t_used_adaptive,t_req_pred,p_L_final,p_hat_final,s_successes,stop_reason,t_epsilon,ridge_train_mse,svr_classic_mse
riemann_features,6,4096,id,riemann_data_map,Z+ZZ,linear,1,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.2785521925471284,0,0.02965725739171264,0.09361609303268696,0.09361609303268696,0.0,4096,4902,0.0007523200665528196,0.02197265625,90,budget,274,0.00036059032298482133,0.007503423237573254
riemann_features,6,4096,id,riemann_data_map,Z+ZZ,linear,2,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.14038891539335885,0,0.011728994149228344,0.11154435627517126,0.12570741130624943,0.014163055031078176,90,4096,0.0,0.0,0,futility_eps,7,1.1592177938882782e-05,0.007503423237573254
riemann_features,6,4096,id,riemann_data_map,Z+ZZ,full,1,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.15427186627875922,0,0.013530465590723809,0.1097428848336758,0.1097428848336758,0.0,4096,4096,0.0,0.014892578125,61,budget,44,5.429128773622972e-06,0.007503423237573254
riemann_features,6,4096,id,riemann_data_map,Z+ZZ,full,2,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.15427186627875944,0,0.013530465590723836,0.10974288483367577,0.10974288483367577,0.0,4096,4096,0.0,0.001708984375,7,budget,1340,1.9816518605439276e-09,0.007503423237573254
riemann_features,6,4096,id,riemann_advanced_data_map,Z+ZZ,linear,1,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.20366589125340584,0,0.019939904485009236,0.10333344593939037,0.10333344593939037,0.0,2510,1866,0.001975796653626849,0.02908366533864542,73,certified,15,0.0002401254385300685,0.007503423237573254
riemann_features,6,4096,id,riemann_advanced_data_map,Z+ZZ,linear,2,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.13577423109273135,0,0.011130186154608104,0.1121431642697915,0.12481983501451244,0.012676670744720939,90,4096,0.0,0.0,0,futility_eps,13,1.1820365673841242e-05,0.007503423237573254
riemann_features,6,4096,id,riemann_advanced_data_map,Z+ZZ,full,1,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.17472204718099882,0,0.01618411013451765,0.10708924028988195,0.10708924028988195,0.0,4096,4096,0.0,0.015625,64,budget,44,7.567623568753978e-07,0.007503423237573254
riemann_features,6,4096,id,riemann_advanced_data_map,Z+ZZ,full,2,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.12621815156156568,0,0.00989017569068304,0.11338317473371656,0.12411331300670071,0.01073013827298415,90,4096,0.0,0.0,0,futility_eps,44,1.7246615313638683e-09,0.007503423237573254
riemann_features,6,4096,id,riemann_data_map,Y+YY,linear,1,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.2785521925471284,0,0.02965725739171264,0.09361609303268696,0.09361609303268696,0.0,4010,3698,0.0009972114711748019,0.022443890274314215,90,certified,2199,0.0003605903229834968,0.007503423237573254
riemann_features,6,4096,id,riemann_data_map,Y+YY,linear,2,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.15665480706545087,0,0.013839679374553743,0.10943367104984586,0.12935507898773854,0.019921407937892682,90,4096,0.0,0.0,0,futility_eps,756,0.06255881775621328,0.007503423237573254
riemann_features,6,4096,id,riemann_data_map,Y+YY,full,1,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.15427186627875922,0,0.013530465590723809,0.1097428848336758,0.1097428848336758,0.0,4096,4096,0.0,0.014892578125,61,budget,38,5.429128773567989e-06,0.007503423237573254
riemann_features,6,4096,id,riemann_data_map,Y+YY,full,2,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.011376236553200747,1,-0.005011874448512005,0.1282852248729116,0.12920016737559178,0.0009149425026801772,90,4096,0.0,0.0,0,futility_eps,1,0.09853355861755848,0.007503423237573254
riemann_features,6,4096,id,riemann_advanced_data_map,Y+YY,linear,1,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.20366589125340595,0,0.01993990448500925,0.10333344593939035,0.10894866306141039,0.005615217122020039,2390,1913,0.0019270463154435966,0.029707112970711297,71,certified,400,0.00024012543852879202,0.007503423237573254
riemann_features,6,4096,id,riemann_advanced_data_map,Y+YY,linear,2,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.13452485628631794,0,0.010968065503742408,0.1123052849206572,0.12886465597508365,0.016559371054426453,90,4096,0.0,0.0,0,futility_eps,281,0.062068177945076,0.007503423237573254
riemann_features,6,4096,id,riemann_advanced_data_map,Y+YY,full,1,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.17472204718099893,0,0.016184110134517662,0.10708924028988194,0.10708924028988194,0.0,4096,4096,0.0,0.015625,64,budget,180,7.567623568800061e-07,0.007503423237573254
riemann_features,6,4096,id,riemann_advanced_data_map,Y+YY,full,2,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.04702104974963406,1,-0.0003865528190633849,0.12365990324346299,0.12645049847146445,0.002790595228001458,90,4096,0.0,0.0,0,futility_eps,1,0.024428123371005007,0.007503423237573254
riemann_features,6,4096,id,riemann_data_map,X+XX,linear,1,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.0,1,-0.0064880710749684045,0.129761421499368,0.129761421499368,0.0,90,4096,0.0,0.0,0,futility_eps,1,0.129761421499368,0.007503423237573254
riemann_features,6,4096,id,riemann_data_map,X+XX,linear,2,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.2785521925471275,0,0.029657257391712516,0.09361609303268709,0.1265012625219159,0.032885169489228816,90,4096,0.0,0.0,0,futility_eps,505,0.0003605903229835552,0.007503423237573254
riemann_features,6,4096,id,riemann_data_map,X+XX,full,1,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.0,1,-0.0064880710749684045,0.129761421499368,0.129761421499368,0.0,90,4096,0.0,0.0,0,futility_eps,1,0.129761421499368,0.007503423237573254
riemann_features,6,4096,id,riemann_data_map,X+XX,full,2,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.15427186627875944,0,0.013530465590723836,0.10974288483367577,0.10974288483367577,0.0,4096,4096,0.0,0.014892578125,61,budget,44,5.429128773664541e-06,0.007503423237573254
riemann_features,6,4096,id,riemann_advanced_data_map,X+XX,linear,1,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.0,1,-0.0064880710749684045,0.129761421499368,0.129761421499368,0.0,90,4096,0.0,0.0,0,futility_eps,1,0.129761421499368,0.007503423237573254
riemann_features,6,4096,id,riemann_advanced_data_map,X+XX,linear,2,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.20366589125340628,0,0.01993990448500929,0.10333344593939031,0.10333344593939031,0.0,2670,2574,0.0014322548485167785,0.027715355805243445,74,certified,134,0.0002401254385298775,0.007503423237573254
riemann_features,6,4096,id,riemann_advanced_data_map,X+XX,full,1,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.0,1,-0.0064880710749684045,0.129761421499368,0.129761421499368,0.0,90,4096,0.0,0.0,0,futility_eps,1,0.129761421499368,0.007503423237573254
riemann_features,6,4096,id,riemann_advanced_data_map,X+XX,full,2,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.17472204718099893,0,0.016184110134517662,0.10708924028988194,0.12411331300670071,0.017024072716818772,90,4096,0.0,0.0,0,futility_eps,44,7.567623568792061e-07,0.007503423237573254
riemann_features,6,4096,id,riemann_data_map,all_pairs,linear,1,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.12620437119082695,0,0.009888387530187184,0.11338496289421242,0.12862767867937716,0.015242715785164743,90,4096,0.0,0.0,0,futility_eps,174,4.825576375280423e-08,0.007503423237573254
riemann_features,6,4096,id,riemann_data_map,all_pairs,linear,2,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.06314937388956932,0,0.0017062814477371846,0.12156706897666242,0.12874464666954522,0.007177577692882797,90,4096,0.0,0.0,0,futility_eps,1,8.121313900829944e-10,0.007503423237573254
riemann_features,6,4096,id,riemann_data_map,all_pairs,full,1,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.010944681606158357,1,-0.005067873631895314,0.12834122405629492,0.12888326605750597,0.0005420420012110516,90,4096,0.0,0.0,0,futility_eps,1,2.467796248663315e-10,0.007503423237573254
riemann_features,6,4096,id,riemann_data_map,all_pairs,full,2,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.008420143871889496,1,-0.005395461236922833,0.12866881166132244,0.1291294761024596,0.0004606644411371541,90,4096,0.0,0.0,0,futility_eps,1,2.2095822321526082e-10,0.007503423237573254
riemann_features,6,4096,id,riemann_advanced_data_map,all_pairs,linear,1,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.07034950690317754,0,0.0026405809425675136,0.12063276948183209,0.12686220382063865,0.006229434338806558,90,4096,0.0,0.0,0,futility_eps,1,1.6520248569103466e-07,0.007503423237573254
riemann_features,6,4096,id,riemann_advanced_data_map,all_pairs,linear,2,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.06226533311237892,0,0.0015915670598255494,0.12168178336457405,0.1273300201314547,0.005648236766880643,90,4096,0.0,0.0,0,futility_eps,1,3.208756601269074e-09,0.007503423237573254
riemann_features,6,4096,id,riemann_advanced_data_map,all_pairs,full,1,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.009504504422342519,1,-0.0052547530704782075,0.1285281034948778,0.12925079443111348,0.0007226909362356704,90,4096,0.0,0.0,0,futility_eps,1,1.9988503231976302e-10,0.007503423237573254
