dataset,n_qubits,d_full,preprocessor,data_map,pauli_seq,entanglement,reps,var_y,tau_mode,r2_target_effective,tau,r2_axis_max,target_unreachable,tau_minus_mse_axis,mse_axis_true,mse_mc_adaptive,gap_mc_adaptive,t_used_adaptive,t_req_pred,p_L_final,p_hat_final,s_successes,stop_reason,t_epsilon,ridge_train_mse,svr_classic_mse
riemann_features,6,4096,id,riemann_phase_encoding,Z+ZZ,linear,1,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.16225679473650123,0,0.01456660125797117,0.10870674916642843,0.11700877604181821,0.008302026875389779,190,162,0.022525592088124616,0.12105263157894737,23,certified,17,0.0013872314898580442,0.007503423237573254
riemann_features,6,4096,id,riemann_phase_encoding,Z+ZZ,linear,2,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.16728746081675383,0,0.015219387639633403,0.1080539627847662,0.11481259479970132,0.006758632014935123,750,725,0.005075810963127023,0.05466666666666667,41,certified,28,0.0006401604689367885,0.007503423237573254
riemann_features,6,4096,id,riemann_phase_encoding,Z+ZZ,full,1,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.18168296203624168,0,0.017087368341070025,0.10618598208332958,0.10648879352586268,0.00030281144253310743,510,433,0.008489705059669235,0.06862745098039216,35,certified,15,0.00013627976181596958,0.007503423237573254
riemann_features,6,4096,id,riemann_phase_encoding,Z+ZZ,full,2,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.1793493605772396,0,0.016784556898536918,0.10648879352586268,0.10648879352586268,0.0,4096,4096,0.0,0.0078125,32,budget,205,4.4346367556231584e-05,0.007503423237573254
riemann_features,6,4096,id,riemann_advanced_data_map,Z+ZZ,linear,1,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.20366589125340584,0,0.019939904485009236,0.10333344593939037,0.10333344593939037,0.0,2510,1866,0.001975796653626849,0.02908366533864542,73,certified,15,0.0002401254385300685,0.007503423237573254
riemann_features,6,4096,id,riemann_advanced_data_map,Z+ZZ,linear,2,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.13577423109273135,0,0.011130186154608104,0.1121431642697915,0.12481983501451244,0.012676670744720939,90,4096,0.0,0.0,0,futility_eps,13,1.1820365673841242e-05,0.007503423237573254
riemann_features,6,4096,id,riemann_advanced_data_map,Z+ZZ,full,1,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.17472204718099882,0,0.01618411013451765,0.10708924028988195,0.10708924028988195,0.0,4096,4096,0.0,0.015625,64,budget,44,7.567623568753978e-07,0.007503423237573254
riemann_features,6,4096,id,riemann_advanced_data_map,Z+ZZ,full,2,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.12621815156156568,0,0.00989017569068304,0.11338317473371656,0.12411331300670071,0.01073013827298415,90,4096,0.0,0.0,0,futility_eps,44,1.7246615313638683e-09,0.007503423237573254
riemann_features,6,4096,id,riemann_siegel_data_map,Z+ZZ,linear,1,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.3387011350520235,0,0.03746226967283159,0.08581108075156801,0.0972961354944626,0.011485054742894588,890,597,0.006161727020914207,0.051685393258426963,46,certified,1472,0.0007142099877433625,0.007503423237573254
riemann_features,6,4096,id,riemann_siegel_data_map,Z+ZZ,linear,2,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.29925373846398406,0,0.03234351941711827,0.09092983100728133,0.1025081352599623,0.011578304252680971,1290,1126,0.0032725983360280056,0.04108527131782946,53,certified,1721,0.00019851219251738178,0.007503423237573254
riemann_features,6,4096,id,riemann_siegel_data_map,Z+ZZ,full,1,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.28357640794431793,0,0.03030920672357096,0.09296414370082864,0.09940871004353284,0.006444566342704197,910,831,0.0044299225899675845,0.04945054945054945,45,certified,803,0.00017392696269601706,0.007503423237573254
riemann_features,6,4096,id,riemann_siegel_data_map,Z+ZZ,full,2,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.22197384276455168,0,0.022315570297837026,0.10095778012656258,0.10095778012656258,0.0,4096,4096,0.0,0.0185546875,76,budget,630,1.1296558731308261e-05,0.007503423237573254
riemann_features,6,4096,id,riemann_gue_data_map,Z+ZZ,linear,1,0.129761421499368,ratio,0.050000000000000044,0.1232733504243996,0.29231437018248585,0,0.031443057124603435,0.09183029329979617,0.10520831287488375,0.01337801957508758,590,541,0.006799709834539147,0.06271186440677966,37,certified,2922,0.006055778787890606,0.007503423237573254
