dataset,n_qubits,d_full,preprocessor,data_map,pauli_seq,entanglement,reps,var_y,tau_mode,r2_target_effective,tau,r2_axis_max,target_unreachable,tau_minus_mse_axis,mse_axis_true,mse_mc_adaptive,gap_mc_adaptive,t_used_adaptive,t_req_pred,p_L_final,p_hat_final,s_successes,stop_reason,t_epsilon,ridge_train_mse,svr_classic_mse
riemann_features,2,16,id,riemann_advanced_data_map,XX,linear,1,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,7.593537527517125e-05,1,-0.004530705686551048,0.0907450480999261,0.0907450480999261,0.0,16,16,0.0,0.0,0,futility_cap,1,0.0907450480999261,0.015294727169940394
riemann_features,2,16,id,riemann_advanced_data_map,XX,linear,2,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,7.593537527517125e-05,1,-0.004530705686551048,0.0907450480999261,0.0907450480999261,0.0,16,16,0.0,0.0,0,futility_cap,1,0.0907450480999261,0.015294727169940394
riemann_features,2,16,id,riemann_advanced_data_map,XX,full,1,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,7.593537527517125e-05,1,-0.004530705686551048,0.0907450480999261,0.0907450480999261,0.0,16,16,0.0,0.0,0,futility_cap,1,0.0907450480999261,0.015294727169940394
riemann_features,2,16,id,riemann_advanced_data_map,XX,full,2,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,7.593537527517125e-05,1,-0.004530705686551048,0.0907450480999261,0.0907450480999261,0.0,16,16,0.0,0.0,0,futility_cap,1,0.0907450480999261,0.015294727169940394
riemann_features,2,16,id,riemann_advanced_data_map,XY,linear,1,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,7.222477569968078e-05,1,-0.004531042430658799,0.09074538484403386,0.09074538484403386,0.0,16,16,0.0,0.0,0,futility_cap,1,0.09074538484403398,0.015294727169940394
riemann_features,2,16,id,riemann_advanced_data_map,XY,linear,2,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,7.222477569968078e-05,1,-0.004531042430658799,0.09074538484403386,0.09074538484403386,0.0,16,16,0.0,0.0,0,futility_cap,1,0.09074538484403398,0.015294727169940394
riemann_features,2,16,id,riemann_advanced_data_map,XY,full,1,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,7.222477569968078e-05,1,-0.004531042430658799,0.09074538484403386,0.09074538484403386,0.0,16,16,0.0,0.0,0,futility_cap,1,0.09074538484403398,0.015294727169940394
riemann_features,2,16,id,riemann_advanced_data_map,XY,full,2,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,7.222477569968078e-05,1,-0.004531042430658799,0.09074538484403386,0.09074538484403386,0.0,16,16,0.0,0.0,0,futility_cap,1,0.09074538484403398,0.015294727169940394
riemann_features,2,16,id,riemann_advanced_data_map,XZ,linear,1,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,0.07311238303842915,0,0.002097493584488644,0.08411684882888641,0.08411684882888641,0.0,16,4,0.6604746210648451,1.0,16,certified,1,0.08411684882902236,0.015294727169940394
riemann_features,2,16,id,riemann_advanced_data_map,XZ,linear,2,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,0.07311238303842915,0,0.002097493584488644,0.08411684882888641,0.08411684882888641,0.0,16,4,0.6604746210648451,1.0,16,certified,1,0.08411684882902236,0.015294727169940394
