config,error
[210/240] o_shank | rbf-s1 | riemann_quantum_interference_map | X+XX | linear | r=2,[Errno 2] No such file or directory: '../dataset/o_shank.csv'
[211/240] o_shank | rbf-s1 | riemann_quantum_interference_map | X+XX | full | r=1,[Errno 2] No such file or directory: '../dataset/o_shank.csv'
[212/240] o_shank | rbf-s1 | riemann_quantum_interference_map | X+XX | full | r=2,[Errno 2] No such file or directory: '../dataset/o_shank.csv'
[213/240] o_shank | rbf-s1 | riemann_advanced_data_map | X+XX | linear | r=1,[Errno 2] No such file or directory: '../dataset/o_shank.csv'
[214/240] o_shank | rbf-s1 | riemann_advanced_data_map | X+XX | linear | r=2,[Errno 2] No such file or directory: '../dataset/o_shank.csv'
[215/240] o_shank | rbf-s1 | riemann_advanced_data_map | X+XX | full | r=1,[Errno 2] No such file or directory: '../dataset/o_shank.csv'
[216/240] o_shank | rbf-s1 | riemann_advanced_data_map | X+XX | full | r=2,[Errno 2] No such file or directory: '../dataset/o_shank.csv'
[217/240] o_shank | rbf-s1 | zeta_data_map | X+XX | linear | r=1,[Errno 2] No such file or directory: '../dataset/o_shank.csv'
[218/240] o_shank | rbf-s1 | zeta_data_map | X+XX | linear | r=2,[Errno 2] No such file or directory: '../dataset/o_shank.csv'
[219/240] o_shank | rbf-s1 | zeta_data_map | X+XX | full | r=1,[Errno 2] No such file or directory: '../dataset/o_shank.csv'
[220/240] o_shank | rbf-s1 | zeta_data_map | X+XX | full | r=2,[Errno 2] No such file or directory: '../dataset/o_shank.csv'
[221/240] o_shank | rbf-s1 | riemann_data_map | all_pairs | linear | r=1,[Errno 2] No such file or directory: '../dataset/o_shank.csv'
[222/240] o_shank | rbf-s1 | riemann_data_map | all_pairs | linear | r=2,[Errno 2] No such file or directory: '../dataset/o_shank.csv'
[223/240] o_shank | rbf-s1 | riemann_data_map | all_pairs | full | r=1,[Errno 2] No such file or directory: '../dataset/o_shank.csv'
[224/240] o_shank | rbf-s1 | riemann_data_map | all_pairs | full | r=2,[Errno 2] No such file or directory: '../dataset/o_shank.csv'
[225/240] o_shank | rbf-s1 | riemann_spectral_data_map | all_pairs | linear | r=1,[Errno 2] No such file or directory: '../dataset/o_shank.csv'
[226/240] o_shank | rbf-s1 | riemann_spectral_data_map | all_pairs | linear | r=2,[Errno 2] No such file or directory: '../dataset/o_shank.csv'
[227/240] o_shank | rbf-s1 | riemann_spectral_data_map | all_pairs | full | r=1,[Errno 2] No such file or directory: '../dataset/o_shank.csv'
[228/240] o_shank | rbf-s1 | riemann_spectral_data_map | all_pairs | full | r=2,[Errno 2] No such file or directory: '../dataset/o_shank.csv'
[229/240] o_shank | rbf-s1 | riemann_quantum_interference_map | all_pairs | linear | r=1,[Errno 2] No such file or directory: '../dataset/o_shank.csv'
[230/240] o_shank | rbf-s1 | riemann_quantum_interference_map | all_pairs | linear | r=2,[Errno 2] No such file or directory: '../dataset/o_shank.csv'
[231/240] o_shank | rbf-s1 | riemann_quantum_interference_map | all_pairs | full | r=1,[Errno 2] No such file or directory: '../dataset/o_shank.csv'
[232/240] o_shank | rbf-s1 | riemann_quantum_interference_map | all_pairs | full | r=2,[Errno 2] No such file or directory: '../dataset/o_shank.csv'
[233/240] o_shank | rbf-s1 | riemann_advanced_data_map | all_pairs | linear | r=1,[Errno 2] No such file or directory: '../dataset/o_shank.csv'
[234/240] o_shank | rbf-s1 | riemann_advanced_data_map | all_pairs | linear | r=2,[Errno 2] No such file or directory: '../dataset/o_shank.csv'
[235/240] o_shank | rbf-s1 | riemann_advanced_data_map | all_pairs | full | r=1,[Errno 2] No such file or directory: '../dataset/o_shank.csv'
[236/240] o_shank | rbf-s1 | riemann_advanced_data_map | all_pairs | full | r=2,[Errno 2] No such file or directory: '../dataset/o_shank.csv'
[237/240] o_shank | rbf-s1 | zeta_data_map | all_pairs | linear | r=1,[Errno 2] No such file or directory: '../dataset/o_shank.csv'
[238/240] o_shank | rbf-s1 | zeta_data_map | all_pairs | linear | r=2,[Errno 2] No such file or directory: '../dataset/o_shank.csv'
[239/240] o_shank | rbf-s1 | zeta_data_map | all_pairs | full | r=1,[Errno 2] No such file or directory: '../dataset/o_shank.csv'
[240/240] o_shank | rbf-s1 | zeta_data_map | all_pairs | full | r=2,[Errno 2] No such file or directory: '../dataset/o_shank.csv'
