dataset,n_qubits,d_full,preprocessor,data_map,pauli_seq,entanglement,reps,var_y,tau_mode,r2_target_effective,tau,r2_axis_max,target_unreachable,tau_minus_mse_axis,mse_axis_true,mse_mc_adaptive,gap_mc_adaptive,t_used_adaptive,t_req_pred,p_L_final,p_hat_final,s_successes,stop_reason,t_epsilon,ridge_train_mse,svr_classic_mse
riemann_features,6,4096,id,v2,Z+ZZ,linear,1,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,0.42195310616623116,0,0.033755465743930416,0.05245887666944464,0.06494692484922887,0.01248804817978423,850,579,0.006358678784705647,0.052941176470588235,45,certified,274,0.0003505816645607164,0.005465399423723327
riemann_features,6,4096,id,v2,Z+ZZ,linear,2,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,0.4606263729421528,0,0.03726513970610211,0.048949202707272946,0.06186346660931601,0.012914263902043067,1450,1247,0.002955196556515799,0.038620689655172416,56,certified,2759,3.300049070305177e-05,0.005465399423723327
riemann_features,6,4096,id,v2,Z+ZZ,full,1,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,0.30139343473223934,0,0.022814441749978667,0.06339990066339639,0.06510930497350811,0.0017094043101117257,2710,2323,0.001586868113399073,0.027675276752767528,75,certified,172,2.609432434908108e-05,0.005465399423723327
riemann_features,6,4096,id,v2,Z+ZZ,full,2,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,0.23889541357015387,0,0.017142625121950875,0.06907171729142418,0.06907171729142418,0.0,4096,4096,0.0,0.0078125,32,budget,197,5.055635388358657e-08,0.005465399423723327
riemann_features,6,4096,id,v1,Z+ZZ,linear,1,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,0.20561200083579967,0,0.01412209086704004,0.07209225154633501,0.07209225154633501,0.0,2510,1552,0.0023742030281288413,0.02948207171314741,74,certified,15,8.55451861307883e-05,0.005465399423723327
riemann_features,6,4096,id,v1,Z+ZZ,linear,2,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,0.1498410926836854,0,0.009060772791112379,0.07715356962226268,0.08735898934373751,0.010205419721474832,90,4096,0.0,0.0,0,futility_eps,13,2.9006790574459258e-06,0.005465399423723327
riemann_features,6,4096,id,v1,Z+ZZ,full,1,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,0.1809586672225536,0,0.01188475302939418,0.07432958938398088,0.07432958938398088,0.0,4096,4096,0.0,0.015625,64,budget,11,1.0708479103831917e-07,0.005465399423723327
riemann_features,6,4096,id,v1,Z+ZZ,full,2,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,0.1287699629174548,0,0.00714852689984663,0.07906581551352843,0.08682937794081397,0.007763562427285542,90,4096,0.0,0.0,0,futility_eps,37,5.732808226243078e-10,0.005465399423723327
riemann_features,6,4096,id,v2,Y+YY,linear,1,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,0.42195310616623094,0,0.033755465743930395,0.05245887666944466,0.06765893102397598,0.015200054354531319,670,641,0.005740916238128516,0.058208955223880594,39,certified,2199,0.00035058166456399935,0.005465399423723327
riemann_features,6,4096,id,v2,Y+YY,linear,2,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,0.38408282658480486,0,0.030318664426958485,0.05589567798641657,0.08980012805995431,0.03390445007353774,90,4096,0.0,0.0,0,futility_eps,756,0.01697035228606637,0.005465399423723327
riemann_features,6,4096,id,v2,Y+YY,full,1,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,0.30139343473223945,0,0.02281444174997868,0.06339990066339637,0.06339990066339637,0.0,3390,3184,0.0011581993905496954,0.02448377581120944,83,certified,483,2.6094324349016366e-05,0.005465399423723327
riemann_features,6,4096,id,v2,Y+YY,full,2,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,0.03125094040003351,1,-0.0017015135202950449,0.0879158559336701,0.08877303463048708,0.0008571786968169792,90,4096,0.0,0.0,0,futility_eps,1,0.056831671400451984,0.005465399423723327
riemann_features,6,4096,id,v1,Y+YY,linear,1,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,0.20561200083579967,0,0.01412209086704004,0.07209225154633501,0.07583123686553427,0.0037389853191992506,2310,1802,0.0020460177875197896,0.030303030303030304,70,certified,7,8.5545186131103e-05,0.005465399423723327
riemann_features,6,4096,id,v1,Y+YY,linear,2,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,0.13639270280357596,0,0.00784030532792046,0.0783740370854546,0.09025856240932306,0.011884525323868467,90,4096,0.0,0.0,0,futility_eps,281,0.04214891130628439,0.005465399423723327
riemann_features,6,4096,id,v1,Y+YY,full,1,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,0.1809586672225536,0,0.01188475302939418,0.07432958938398088,0.07432958938398088,0.0,4096,4096,0.0,0.015625,64,budget,172,1.0708479103816678e-07,0.005465399423723327
