dataset,n_qubits,d_full,preprocessor,data_map,pauli_seq,entanglement,reps,var_y,tau_mode,r2_target_effective,tau,r2_axis_max,target_unreachable,tau_minus_mse_axis,mse_axis_true,mse_mc_adaptive,gap_mc_adaptive,t_used_adaptive,t_req_pred,p_L_final,p_hat_final,s_successes,stop_reason,t_epsilon,ridge_train_mse,svr_classic_mse
riemann_features,2,16,tanh,riemann_advanced_data_map,all_pairs,full,1,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,0.06809546227330576,0,0.0016421982953253589,0.0845721441180497,0.0845721441180497,0.0,16,16,0.0,0.125,2,budget,1,0.08088524883973185,0.015294727169940394
riemann_features,2,16,tanh,riemann_advanced_data_map,all_pairs,full,2,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,0.051921127942440415,0,0.00017434608657837525,0.08603999632679668,0.08603999632679668,0.0,16,16,0.0,0.0625,1,budget,1,0.07612460618986683,0.015294727169940394
riemann_features,2,16,rbf-s1,riemann_advanced_data_map,Z+ZZ,linear,1,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,0.430151467255272,0,0.0344994829125189,0.05171485950085616,0.05171485950085616,0.0,16,16,0.0,0.3125,5,budget,13,0.04484431120880213,0.015294727169940394
riemann_features,2,16,rbf-s1,riemann_advanced_data_map,Z+ZZ,linear,2,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,0.32959141098101963,0,0.025373462781217153,0.0608408796321579,0.0608408796321579,0.0,16,11,0.2854746210648451,0.625,10,certified,1,0.04602469095897717,0.015294727169940394
riemann_features,2,16,rbf-s1,riemann_advanced_data_map,Z+ZZ,full,1,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,0.430151467255272,0,0.0344994829125189,0.05171485950085616,0.05171485950085616,0.0,16,16,0.0,0.3125,5,budget,13,0.04484431120880213,0.015294727169940394
riemann_features,2,16,rbf-s1,riemann_advanced_data_map,Z+ZZ,full,2,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,0.32959141098101963,0,0.025373462781217153,0.0608408796321579,0.0608408796321579,0.0,16,11,0.2854746210648451,0.625,10,certified,1,0.04602469095897717,0.015294727169940394
riemann_features,2,16,rbf-s1,riemann_advanced_data_map,Y+YY,linear,1,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,0.4301514672552724,0,0.03449948291251893,0.05171485950085612,0.05171485950085612,0.0,16,16,0.0,0.3125,5,budget,3,0.044844311208802334,0.015294727169940394
riemann_features,2,16,rbf-s1,riemann_advanced_data_map,Y+YY,linear,2,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,0.0025655248805965813,1,-0.004304770610676814,0.09051911302405187,0.09051911302405187,0.0,16,16,0.0,0.0,0,futility_cap,1,0.08848082600026728,0.015294727169940394
riemann_features,2,16,rbf-s1,riemann_advanced_data_map,Y+YY,full,1,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,0.4301514672552724,0,0.03449948291251893,0.05171485950085612,0.05171485950085612,0.0,16,16,0.0,0.3125,5,budget,3,0.044844311208802334,0.015294727169940394
riemann_features,2,16,rbf-s1,riemann_advanced_data_map,Y+YY,full,2,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,0.0025655248805965813,1,-0.004304770610676814,0.09051911302405187,0.09051911302405187,0.0,16,16,0.0,0.0,0,futility_cap,1,0.08848082600026728,0.015294727169940394
riemann_features,2,16,rbf-s1,riemann_advanced_data_map,X+XX,linear,1,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,0.0,1,-0.004537596969125007,0.09075193938250006,0.09075193938250006,0.0,16,16,0.0,0.0,0,futility_cap,1,0.09075193938250005,0.015294727169940394
riemann_features,2,16,rbf-s1,riemann_advanced_data_map,X+XX,linear,2,0.09075193938250006,ratio,0.050000000000000044,0.08621434241337506,0.4301514672552733,0,0.03449948291251902,0.05171485950085604,0.05171485950085604,0.0,16,16,0.0,0.3125,5,budget,1,0.04484431120880183,0.015294727169940394
