dataset,n_qubits,d_full,preprocessor,data_map,pauli_seq,entanglement,reps,var_y,tau_mode,r2_target_effective,tau,r2_axis_max,target_unreachable,tau_minus_mse_axis,mse_axis_true,mse_mc_adaptive,gap_mc_adaptive,t_used_adaptive,t_req_pred,p_L_final,p_hat_final,s_successes,stop_reason,t_epsilon,ridge_train_mse,svr_classic_mse
riemann_features,2,16,id,riemann_advanced_data_map,Z+ZZ,linear,1,0.08959693843806626,ratio,0.050000000000000044,0.08511709151616295,0.2027519653240517,0,0.013686108433432695,0.07143098308273026,0.07143098308273026,0.0,16,16,0.0,0.25,4,budget,4,0.05069731982207091,0.039200711055546185
riemann_features,2,16,id,riemann_advanced_data_map,Z+ZZ,linear,2,0.08959693843806626,ratio,0.050000000000000044,0.08511709151616295,0.23263091268557679,0,0.016363170640777483,0.06875392087538547,0.06875392087538547,0.0,16,16,0.0,0.25,4,budget,2,0.05630019989784945,0.039200711055546185
riemann_features,2,16,id,riemann_advanced_data_map,Z+ZZ,full,1,0.08959693843806626,ratio,0.050000000000000044,0.08511709151616295,0.2027519653240517,0,0.013686108433432695,0.07143098308273026,0.07143098308273026,0.0,16,16,0.0,0.25,4,budget,4,0.05069731982207091,0.039200711055546185
riemann_features,2,16,id,riemann_advanced_data_map,Z+ZZ,full,2,0.08959693843806626,ratio,0.050000000000000044,0.08511709151616295,0.23263091268557679,0,0.016363170640777483,0.06875392087538547,0.06875392087538547,0.0,16,16,0.0,0.25,4,budget,2,0.05630019989784945,0.039200711055546185
riemann_features,2,16,id,riemann_advanced_data_map,Y+YY,linear,1,0.08959693843806626,ratio,0.050000000000000044,0.08511709151616295,0.2027519653240517,0,0.013686108433432695,0.07143098308273026,0.07143098308273026,0.0,16,16,0.0,0.25,4,budget,2,0.05069731982207091,0.039200711055546185
riemann_features,2,16,id,riemann_advanced_data_map,Y+YY,linear,2,0.08959693843806626,ratio,0.050000000000000044,0.08511709151616295,0.029032117935830826,1,-0.0018786580384800022,0.08699574955464295,0.08699574955464295,0.0,16,16,0.0,0.0,0,futility_cap,1,0.08697473696745696,0.039200711055546185
riemann_features,2,16,id,riemann_advanced_data_map,Y+YY,full,1,0.08959693843806626,ratio,0.050000000000000044,0.08511709151616295,0.2027519653240517,0,0.013686108433432695,0.07143098308273026,0.07143098308273026,0.0,16,16,0.0,0.25,4,budget,2,0.05069731982207091,0.039200711055546185
riemann_features,2,16,id,riemann_advanced_data_map,Y+YY,full,2,0.08959693843806626,ratio,0.050000000000000044,0.08511709151616295,0.029032117935830826,1,-0.0018786580384800022,0.08699574955464295,0.08699574955464295,0.0,16,16,0.0,0.0,0,futility_cap,1,0.08697473696745696,0.039200711055546185
riemann_features,2,16,id,riemann_advanced_data_map,X+XX,linear,1,0.08959693843806626,ratio,0.050000000000000044,0.08511709151616295,0.0,1,-0.004479846921903313,0.08959693843806626,0.08959693843806626,0.0,16,16,0.0,0.0,0,futility_cap,1,0.08959693843806625,0.039200711055546185
riemann_features,2,16,id,riemann_advanced_data_map,X+XX,linear,2,0.08959693843806626,ratio,0.050000000000000044,0.08511709151616295,0.20275196532405193,0,0.013686108433432709,0.07143098308273024,0.07143098308273024,0.0,16,16,0.0,0.25,4,budget,2,0.0506973198220709,0.039200711055546185
riemann_features,2,16,id,riemann_advanced_data_map,X+XX,full,1,0.08959693843806626,ratio,0.050000000000000044,0.08511709151616295,0.0,1,-0.004479846921903313,0.08959693843806626,0.08959693843806626,0.0,16,16,0.0,0.0,0,futility_cap,1,0.08959693843806625,0.039200711055546185
riemann_features,2,16,id,riemann_advanced_data_map,X+XX,full,2,0.08959693843806626,ratio,0.050000000000000044,0.08511709151616295,0.20275196532405193,0,0.013686108433432709,0.07143098308273024,0.07143098308273024,0.0,16,16,0.0,0.25,4,budget,2,0.0506973198220709,0.039200711055546185
riemann_features,2,16,id,riemann_advanced_data_map,all_pairs,linear,1,0.08959693843806626,ratio,0.050000000000000044,0.08511709151616295,0.0941103959289068,0,0.003952156428520995,0.08116493508764196,0.08116493508764196,0.0,16,16,0.0,0.125,2,budget,1,0.07662663902175518,0.039200711055546185
riemann_features,2,16,id,riemann_advanced_data_map,all_pairs,linear,2,0.08959693843806626,ratio,0.050000000000000044,0.08511709151616295,0.07107526829370425,0,0.0018882795158767507,0.0832288120002862,0.0832288120002862,0.0,16,16,0.0,0.125,2,budget,1,0.07634527219307477,0.039200711055546185
riemann_features,2,16,id,riemann_advanced_data_map,all_pairs,full,1,0.08959693843806626,ratio,0.050000000000000044,0.08511709151616295,0.0941103959289068,0,0.003952156428520995,0.08116493508764196,0.08116493508764196,0.0,16,16,0.0,0.125,2,budget,1,0.07662663902175518,0.039200711055546185
riemann_features,2,16,id,riemann_advanced_data_map,all_pairs,full,2,0.08959693843806626,ratio,0.050000000000000044,0.08511709151616295,0.07107526829370425,0,0.0018882795158767507,0.0832288120002862,0.0832288120002862,0.0,16,16,0.0,0.125,2,budget,1,0.07634527219307477,0.039200711055546185
riemann_features,2,16,tanh,riemann_advanced_data_map,Z+ZZ,linear,1,0.08959693843806626,ratio,0.050000000000000044,0.08511709151616295,0.13520350183757002,0,0.00763397290884843,0.07748311860731452,0.07748311860731452,0.0,16,9,0.3479746210648451,0.6875,11,certified,1,0.05806732144136888,0.039200711055546185
riemann_features,2,16,tanh,riemann_advanced_data_map,Z+ZZ,linear,2,0.08959693843806626,ratio,0.050000000000000044,0.08511709151616295,0.14522029700019035,0,0.00853144708838044,0.07658564442778251,0.07658564442778251,0.0,16,5,0.5354746210648451,0.875,14,certified,1,0.05971289182031914,0.039200711055546185
