dataset,mean_t_epsilon,median_t_epsilon,min_t_epsilon,prob_t_eps_le_d4,mean_t_used_adapt,median_t_used_adapt,frac_certified,frac_futility,frac_budget,mean_gap_mc_adapt,median_gap_mc_adapt,mean_pL,mean_phat,frac_unreachable
riemann_features,82.77083333333333,31.5,1,1.0,474.4166666666667,80.0,0.6458333333333334,0.3125,0.041666666666666664,0.007078980340406151,0.007605865017751932,0.08599685175619631,0.18653697838560557,0.1875
